id|entrez_gene_id|hugo_symbol
15480|84247|RTL6
15481|84248|FYTTD1
15482|84249|PSD2
15483|84250|SLF1
15484|84251|SGIP1
15485|84253|GARNL3
15486|84254|CAMKK1
15487|84255|SLC37A3
15488|84256|FLYWCH1
15489|84258|SYT3
15490|84259|DCUN1D5
15491|84260|TCHP
15492|84261|FBXW9
15493|84262|PSMG3
15494|84263|HSDL2
15495|84264|HAGHL
15496|84265|POLR3GL
15497|84266|ALKBH7
15498|84267|QNG1
15499|84268|RPAIN
15500|84269|CHCHD5
15501|84270|CARD19
15502|84271|POLDIP3
15503|84272|YIPF4
15504|84273|NOA1
15505|84274|COQ5
15506|84275|SLC25A33
15507|84276|NICN1
15508|84277|DNAJC30
15509|84278|MFSD14CP
15510|84279|PRADC1
15511|84280|BTBD10
15512|84281|C2orf88
15513|84282|RNF135
15514|84283|TMEM79
15515|84284|NTPCR
15516|84285|EIF1AD
15517|84286|TMEM175
15518|84287|ZDHHC16
15519|84288|EFCAB2
15520|84289|ING5
15521|84290|CAPNS2
15522|84292|WDR83
15523|84293|PRXL2A
15524|84294|UTP23
15525|84295|PHF6
15526|84296|GINS4
15527|84298|LLPH
15528|84299|MIEN1
15529|84300|UQCC2
15530|84301|DDI2
15531|84302|PGAP4
15532|84303|CHCHD6
15533|84304|NUDT22
15534|84305|PYM1
15535|84306|PDCD2L
15536|84307|ZNF397
15537|84309|NUDT16L1
15538|84310|C7orf50
15539|84311|MRPL45
15540|84312|BRMS1L
15541|84313|VPS25
15542|84314|TMEM107
15543|84315|MON1A
15544|84316|NAA38
15545|84317|CCDC115
15546|84318|CCDC77
15547|84319|CMSS1
15548|84320|ACBD6
15549|84321|THOC3
15550|84322|ZBTB7C-AS2
15551|84324|SARNP
15552|84326|METTL26
15553|84327|ZBED3
15554|84328|LZIC
15555|84329|HVCN1
15556|84330|ZNF414
15557|84331|MCRIP2
15558|84332|DYDC2
15559|84333|PCGF5
15560|84334|COA8
15561|84335|AKT1S1
15562|84336|TMEM101
15563|84337|ELOF1
15564|84340|GFM2
15565|84342|COG8
15566|84343|HPS3
15567|84364|ARFGAP2
15568|84365|NIFK
15569|84366|PRAC1
15570|84376|HOOK3
15571|84417|ECRG4
15572|84418|CYSTM1
15573|84419|C15orf48
15574|84432|PROK1
15575|84433|CARD11
15576|84435|ADGRA1
15577|84436|ZNF528
15578|84437|MSANTD4
15579|84439|HHIPL1
15580|84440|RAB11FIP4
15581|84441|MAML2
15582|84443|FRMPD3
15583|84444|DOT1L
15584|84445|LZTS2
15585|84446|BRSK1
15586|84447|SYVN1
15587|84448|ABLIM2
15588|84449|ZNF333
15589|84450|ZNF512
15590|84451|MAP3K21
15591|84455|EFCAB7
15592|84456|L3MBTL3
15593|84457|PHYHIPL
15594|84458|LCOR
15595|84460|ZMAT1
15596|84461|NEURL4
15597|84464|SLX4
15598|84465|MEGF11
15599|84466|MEGF10
15600|84467|FBN3
15601|84498|FAM120B
15602|84501|SPIRE2
15603|84502|JPH4
15604|84503|ZNF527
15605|84504|NKX6-2
15606|84513|PLPP5
15607|84514|GHDC
15608|84515|MCM8
15609|84516|DCTN5
15610|84517|ACTRT3
15611|84518|CNFN
15612|84519|ACRBP
15613|84520|GON7
15614|84522|JAGN1
15615|84524|ZC3H8
15616|84525|HOPX
15617|84527|ZNF559
15618|84528|RHOXF2
15619|84529|CDIN1
15620|84530|SRRM4
15621|84532|ACSS1
15622|84536|LINC01547
15623|84539|MCHR2
15624|84541|KBTBD8
15625|84542|SANBR
15626|84545|MRPL43
15627|84546|SNORD35B
15628|84547|PGBD1
15629|84548|TMEM185A
15630|84549|MAK16
15631|84552|PARD6G
15632|84553|FAXC
15633|84557|MAP1LC3A
15634|84559|GOLGA2P2Y
15635|84560|MT4
15636|84561|SLC12A8
15637|84569|LYZL1
15638|84570|COL25A1
15639|84572|GNPTG
15640|84612|PARD6B
15641|84614|ZBTB37
15642|84616|KRTAP4-4
15643|84617|TUBB6
15644|84618|NT5C1A
15645|84619|ZGPAT
15646|84620|ST6GAL2
15647|84622|ZNF594
15648|84623|KIRREL3
15649|84624|FNDC1
15650|84626|KRBA1
15651|84627|ZNF469
15652|84628|NTNG2
15653|84629|TNRC18
15654|84630|TTBK1
15655|84631|SLITRK2
15656|84632|AFAP1L2
15657|84634|KISS1R
15658|84636|GPR174
15659|84639|IL1F10
15660|84640|USP38
15661|84641|MFSD14B
15662|84643|KIF2B
15663|84645|C22orf23
15664|84647|PLA2G12B
15665|84648|LCE3D
15666|84649|DGAT2
15667|84650|EBPL
15668|84651|SPINK7
15669|84654|SPZ1
15670|84656|GLYR1
15671|84657|LINC00852
15672|84658|ADGRE3
15673|84659|RNASE7
15674|84660|CCDC62
15675|84661|DPY30
15676|84662|GLIS2
15677|84664|CSPG4P2Y
15678|84665|MYPN
15679|84666|RETNLB
15680|84667|HES7
15681|84668|HYCC1
15682|84669|USP32
15683|84671|ZNF347
15684|84672|TTTY6
15685|84673|TTTY8
15686|84674|CARD6
15687|84675|TRIM55
15688|84676|TRIM63
15689|84677|DSCR8
15690|84678|KDM2B
15691|84679|SLC9A7
15692|84680|ACCS
15693|84681|HINT2
15694|84684|INSM2
15695|84687|PPP1R9B
15696|84688|C9orf24
15697|84689|MS4A14
15698|84690|SPATA22
15699|84691|GARIN1B
15700|84692|CCDC54
15701|84693|MCEE
15702|84694|GJA10
15703|84695|LOXL3
15704|84696|ABHD1
15705|84698|CAPS2
15706|84699|CREB3L3
15707|84700|MYO18B
15708|84701|COX4I2
15709|84705|GTPBP3
15710|84706|GPT2
15711|84707|BEX2
15712|84708|LNX1
15713|84709|MGARP
15714|84717|HDGFL2
15715|84719|LINC00260
15716|84720|PIGO
15717|84722|PSRC1
15718|84725|PLEKHA8
15719|84726|PRRC2B
15720|84727|SPSB2
15721|84733|CBX2
15722|84734|FAM167B
15723|84735|CNDP1
15724|84740|AFAP1-AS1
15725|84747|UNC119B
15726|84749|USP30
15727|84750|FUT10
15728|84752|B3GNT9
15729|84759|PCGF1
15730|84765|ZNF577
15731|84766|CRACR2A
15732|84767|TRIM51
15733|84769|MPV17L2
15734|84771|DDX11L2
15735|84773|TMEM276
15736|84775|ZNF607
15737|84777|DLGAP1-AS2
15738|84779|NAA11
15739|84787|KMT5C
15740|84790|TUBA1C
15741|84791|LINC00467
15742|84792|FAM220A
15743|84793|FOXD2-AS1
15744|84795|PYROXD2
15745|84798|C19orf48P
15746|84803|GPAT3
15747|84804|MFSD9
15748|84807|NFKBID
15749|84808|PERM1
15750|84809|CROCCP2
15751|84811|BUD13
15752|84812|PLCD4
15753|84814|PLPP7
15754|84816|RTN4IP1
15755|84817|TXNDC17
15756|84818|IL17RC
15757|84820|POLR2J4
15758|84823|LMNB2
15759|84824|FCRLA
15760|84826|SFT2D3
15761|84830|ADTRP
15762|84832|ANKRD36BP1
15763|84833|ATP5MK
15764|84836|ABHD14B
15765|84837|ARHGAP5-AS1
15766|84838|ZNF496
15767|84839|RAX2
15768|84842|HPDL
15769|84844|PHF5A
15770|84847|LINC00525
15771|84848|MIR503HG
15772|84850|GLIS3-AS1
15773|84851|TRIM52
15774|84852|ATP1A1-AS1
15775|84856|LINC00839
15776|84858|ZNF503
15777|84859|LRCH3
15778|84861|KLHL22
15779|84864|RIOX2
15780|84865|CCDC142
15781|84866|TMEM25
15782|84867|PTPN5
15783|84868|HAVCR2
15784|84869|CBR4
15785|84870|RSPO3
15786|84871|AGBL4
15787|84872|ZC3H10
15788|84873|ADGRG7
15789|84874|ZNF514
15790|84875|PARP10
15791|84876|ORAI1
15792|84878|ZBTB45
15793|84879|MFSD2A
15794|84881|RPUSD4
15795|84883|AIFM2
15796|84885|ZDHHC12
15797|84886|C1orf198
15798|84888|SPPL2A
15799|84889|SLC7A3
15800|84890|ADO
15801|84891|ZSCAN10
15802|84892|POMGNT2
15803|84893|FBH1
15804|84894|LINGO1
15805|84895|MIGA2
15806|84896|ATAD1
15807|84897|TBRG1
15808|84898|PLXDC2
15809|84899|TMTC4
15810|84900|RNFT2
15811|84901|NFATC2IP
15812|84902|CEP89
15813|84904|ARHGEF39
15814|84905|ZNF341
15815|84908|FAM136A
15816|84909|AOPEP
15817|84910|TMEM87B
15818|84911|ZNF382
15819|84912|SLC35B4
15820|84913|ATOH8
15821|84914|ZNF587
15822|84915|FAM222A
15823|84916|UTP4
15824|84918|LRP11
15825|84919|PPP1R15B
15826|84920|ALG10
15827|84922|FIZ1
15828|84923|FAM104A
15829|84924|ZNF566
15830|84925|SLC49A4
15831|84926|SPRYD3
15832|84928|TMEM209
15833|84929|FIBCD1
15834|84930|MASTL
15835|84931|LINC01101
15836|84932|RAB2B
15837|84933|C8orf76
15838|84934|RITA1
15839|84935|MEDAG
15840|84936|ZFYVE19
15841|84937|ZNRF1
15842|84938|ATG4C
15843|84939|PWWP3A
15844|84940|CORO6
15845|84941|HSH2D
15846|84942|WDR73
15847|84944|MAEL
15848|84945|ABHD13
15849|84946|LTV1
15850|84947|SERAC1
15851|84948|TIGD5
15852|84950|PRPF38A
15853|84951|TNS4
15854|84952|CGNL1
15855|84954|MPND
15856|84955|NUDCD1
15857|84957|RELT
15858|84958|SYTL1
15859|84959|UBASH3B
15860|84960|CCDC183
15861|84961|FBXL20
15862|84962|AJUBA
15863|84964|ALKBH6
15864|84966|IGSF21
15865|84967|LSM10
15866|84968|PNMA6A
15867|84969|TOX2
15868|84970|C1orf94
15869|84971|ATG4D
15870|84973|SNHG7
15871|84975|MFSD5
15872|84976|DISP1
15873|84978|FRMD5
15874|84981|MIR22HG
15875|84983|FAM222A-AS1
15876|84984|CEP19
15877|84985|FAM83A
15878|84986|ARHGAP19
15879|84987|COX14
15880|84988|PPP1R16A
15881|84989|JMJD1C-AS1
15882|84991|RBM17
15883|84992|PIGY
15884|84993|UBL7
15885|84996|URB1-AS1
15886|85002|FAM86B1
15887|85003|BFSP2-AS1
15888|85004|RERG
15889|85007|PHYKPL
15890|85012|TCEAL3
15891|85013|TMEM128
15892|85014|TMEM141
15893|85015|USP45
15894|85016|CFAP300
15895|85019|TMEM241
15896|85021|REPS1
15897|85025|TMEM60
15898|85026|ARRDC1-AS1
15899|85027|SMIM3
15900|85028|SNHG12
15901|85235|H2AC12
15902|85236|H2BC12
15903|85280|KRTAP9-4
15904|85285|KRTAP4-1
15905|85289|KRTAP4-5
15906|85290|KRTAP4-3
15907|85291|KRTAP4-2
15908|85293|KRTAP3-3
15909|85294|KRTAP2-4
15910|85300|ATCAY
15911|85301|COL27A1
15912|85302|FBF1
15913|85303|H2AC3P
15914|85313|PPIL4
15915|85314|ERVE-1
15916|85315|PAQR8
15917|85316|BAGE5
15918|85317|BAGE4
15919|85318|BAGE3
15920|85319|BAGE2
15921|85320|ABCC11
15922|85329|LGALS12
15923|85340|KRT90P
15924|85343|KRTAP2-5P
15925|85344|KRT89P
15926|85345|KRTAP3-4P
15927|85347|KRTAP9-11P
15928|85348|KRT88P
15929|85349|KRT87P
15930|85352|SHISAL1
15931|85354|KRTAP4-16
15932|85358|SHANK3
15933|85359|DGCR6L
15934|85360|SYDE1
15935|85363|TRIM5
15936|85364|ZCCHC3
15937|85365|ALG2
15938|85366|MYLK2
15939|85369|STRIP1
15940|85376|RIMBP3
15941|85377|MICALL1
15942|85378|TUBGCP6
15943|85379|KIAA1671
15944|85388|SNORD14B
15945|85389|SNORD14C
15946|85390|SNORD14D
15947|85391|SNORD14E
15948|85395|SLX9
15949|85397|RGS8
15950|85403|EAF1
15951|85406|DNAJC14
15952|85407|NKD1
15953|85409|NKD2
15954|85413|SLC22A16
15955|85414|SLC45A3
15956|85415|RHPN2
15957|85416|ZIC5
15958|85417|CCNB3
15959|85437|ZCRB1
15960|85438|CABS1
15961|85439|STON2
15962|85440|DOCK7
15963|85441|HELZ2
15964|85442|KNDC1
15965|85443|DCLK3
15966|85444|LRRCC1
15967|85445|CNTNAP4
15968|85446|ZFHX2
15969|85449|KIAA1755
15970|85450|ITPRIP
15971|85451|UNK
15972|85452|CFAP74
15973|85453|TSPYL5
15974|85455|DISP2
15975|85456|TNKS1BP1
15976|85457|CIPC
15977|85458|DIXDC1
15978|85459|CEP295
15979|85460|ZNF518B
15980|85461|TANC1
15981|85462|FHDC1
15982|85463|ZC3H12C
15983|85464|SSH2
15984|85465|SELENOI
15985|85474|LBX2
15986|85476|GFM1
15987|85477|SCIN
15988|85478|CCDC65
15989|85479|DNAJC5B
15990|85480|TSLP
15991|85481|PSKH2
15992|85486|RPS19P1
15993|85487|RPS19P2
15994|85495|RPPH1
15995|85508|SCRT2
15996|85509|MBD3L1
15997|85569|GALP
15998|85824|RPL12P12
15999|85865|GTPBP10
16000|86123|YWHAZP5
16001|86614|HSFY1
16002|86781|RPS2P7
16003|87171|ARPC3P1
16004|87178|PNPT1
16005|87688|RPL7AP50
16006|87769|GGACT
16007|88455|ANKRD13A
16008|88745|RRP36
16009|89122|TRIM4
16010|89758|LINC01621
16011|89761|NUFIP1P1
16012|89765|RSPH1
16013|89766|UMODL1
16014|89770|IGHV3-30-5
16015|89777|SERPINB12
16016|89778|SERPINB11
16017|89780|WNT3A
16018|89781|HPS4
16019|89782|LMLN
16020|89790|SIGLEC10
16021|89792|GAL3ST3
16022|89795|NAV3
16023|89796|NAV1
16024|89797|NAV2
16025|89801|PPP1R3F
16026|89822|KCNK17
16027|89832|CHRFAM7A
16028|89837|ULK4P3
16029|89838|ULK4P1
16030|89839|ARHGAP11B
16031|89845|ABCC10
16032|89846|FGD3
16033|89848|FCHSD1
16034|89849|ATG16L2
16035|89853|MVB12B
16036|89857|KLHL6
16037|89858|SIGLEC12
16038|89866|SEC16B
16039|89869|PLCZ1
16040|89870|TRIM15
16041|89872|AQP10
16042|89874|SLC25A21
16043|89876|CFAP91
16044|89882|TPD52L3
16045|89883|OR6W1P
16046|89884|LHX4
16047|89885|FATE1
16048|89886|SLAMF9
16049|89887|ZNF628
16050|89890|KBTBD6
16051|89891|DYNC2I2
16052|89894|TMEM116
16053|89910|UBE3B
16054|89927|BMERB1
16055|89932|PAPLN
16056|89941|RHOT2
16057|89944|GLB1L2
16058|89953|KLC4
16059|89958|SAPCD2
16060|89970|RSPRY1
16061|89978|DPH6
16062|90007|MIDN
16063|90011|KIR3DX1
16064|90019|SYT8
16065|90025|UBE3D
16066|90050|FAM181A
16067|90060|CCDC120
16068|90070|LACRT
16069|90075|ZNF30
16070|90102|PHLDB2
16071|90113|VWA5B2
16072|90120|TMEM250
16073|90121|TSR2
16074|90133|KRT8P12
16075|90134|KCNH7
16076|90135|BTBD6
16077|90139|TSPAN18
16078|90141|EFCAB11
16079|90161|HS6ST2
16080|90167|FRMD7
16081|90187|EMILIN3
16082|90193|RPL7P6
16083|90196|SYS1
16084|90199|WFDC8
16085|90203|SNX21
16086|90204|ZSWIM1
16087|90226|UCN2
16088|90231|KIAA2013
16089|90233|ZNF551
16090|90249|UNC5A
16091|90268|OTULIN
16092|90271|OLMALINC
16093|90273|CEACAM21
16094|90288|EFCAB12
16095|90293|KLHL13
16096|90313|TP53I13
16097|90316|TGIF2LX
16098|90317|ZNF616
16099|90321|ZNF766
16100|90324|CCDC97
16101|90326|THAP3
16102|90332|EXOC3L2
16103|90333|ZNF468
16104|90338|ZNF160
16105|90342|FER1L5
16106|90352|MAGOH3P
16107|90353|CTU1
16108|90355|MACIR
16109|90362|FAM110B
16110|90378|SAMD1
16111|90379|DCAF15
16112|90381|TICRR
16113|90390|MED30
16114|90407|TMEM41A
16115|90410|IFT20
16116|90411|MCFD2
16117|90416|CCDC32
16118|90417|KNSTRN
16119|90423|ATP6V1E2
16120|90427|BMF
16121|90441|ZNF622
16122|90459|ERI1
16123|90480|GADD45GIP1
16124|90485|ZNF835
16125|90488|TMEM263
16126|90499|FAM95A
16127|90506|LRRC46
16128|90507|SCRN2
16129|90522|YIF1B
16130|90523|MLIP
16131|90525|SHF
16132|90527|DUOXA1
16133|90529|STPG1
16134|90550|MCU
16135|90557|CCDC74A
16136|90576|ZNF799
16137|90580|TIMM29
16138|90586|AOC4P
16139|90589|ZNF625
16140|90592|ZNF700
16141|90594|ZNF439
16142|90624|LYRM7
16143|90625|ERVH48-1
16144|90627|STARD13
16145|90632|LINC00473
16146|90634|N4BP2L1
16147|90637|ZFAND2A
16148|90639|COX19
16149|90649|ZNF486
16150|90655|TGIF2LY
16151|90665|TBL1Y
16152|90668|CARMIL3
16153|90673|PPP1R3E
16154|90678|LRSAM1
16155|90693|CCDC126
16156|90701|SEC11C
16157|90736|FAM104B
16158|90737|PAGE5
16159|90768|TENM3-AS1
16160|90780|PYGO2
16161|90799|CEP95
16162|90806|ANGEL2
16163|90809|PIP4P1
16164|90826|PRMT9
16165|90827|ZNF479
16166|90835|CFAP119
16167|90843|TCEAL8
16168|90850|ZNF598
16169|90853|SPOCD1
16170|90859|NT5C3AP1
16171|90861|JPT2
16172|90864|SPSB3
16173|90865|IL33
16174|90871|DMAC1
16175|90874|ZNF697
16176|90933|TRIM41
16177|90952|ESAM
16178|90956|ADCK2
16179|90957|DHX57
16180|90987|ZNF251
16181|90990|KIFC2
16182|90993|CREB3L1
16183|91010|FMNL3
16184|91012|CERS5
16185|91039|DPP9
16186|91050|CCDC149
16187|91056|AP5B1
16188|91057|CCDC34
16189|91074|ANKRD30A
16190|91107|TRIM47
16191|91120|ZNF682
16192|91133|L3MBTL4
16193|91137|SLC25A46
16194|91147|TMEM67
16195|91149|RAPGEF4-AS1
16196|91151|TIGD7
16197|91156|IGFN1
16198|91179|SCARF2
16199|91181|NUP210L
16200|91219|ABHD17AP5
16201|91227|GGTLC2
16202|91252|SLC39A13
16203|91272|BOD1
16204|91283|MSANTD3
16205|91289|LMF2
16206|91298|RLIG1
16207|91300|R3HDM4
16208|91304|TMEM259
16209|91316|GUSBP11
16210|91319|DERL3
16211|91351|DDX60L
16212|91353|IGLL3P
16213|91355|LRP5L
16214|91368|CDKN2AIPNL
16215|91369|ANKRD40
16216|91370|LIF-AS2
16217|91373|UAP1L1
16218|91380|SNORD107
16219|91392|ZNF502
16220|91404|SESTD1
16221|91405|PLEKHA3P1
16222|91408|BTF3L4
16223|91409|CCDC74B
16224|91419|ATP23
16225|91433|RCCD1
16226|91442|FAAP24
16227|91445|RNF185
16228|91452|ACBD5
16229|91461|PKDCC
16230|91464|ISX
16231|91522|COL23A1
16232|91523|PCED1B
16233|91526|ANKRD44
16234|91543|RSAD2
16235|91544|UBXN11
16236|91548|NEK2-DT
16237|91561|RPS2P40
16238|91574|MTRFR
16239|91582|RPS19BP1
16240|91584|PLXNA4
16241|91603|ZNF830
16242|91607|SLFN11
16243|91608|RASL10B
16244|91612|CHURC1
16245|91614|DEPDC7
16246|91624|NEXN
16247|91646|TDRD12
16248|91647|ATPAF2
16249|91653|BOC
16250|91661|ZNF765
16251|91662|NLRP12
16252|91663|MYADM
16253|91664|ZNF845
16254|91683|SYT12
16255|91687|CENPL
16256|91689|SMDT1
16257|91694|LONRF1
16258|91695|RRP7BP
16259|91703|ACY3
16260|91734|IDI2
16261|91746|YTHDC1
16262|91748|MIDEAS
16263|91749|MFSD4B
16264|91750|LIN52
16265|91752|ZNF804A
16266|91754|NEK9
16267|91768|CABLES1
16268|91775|NXPE3
16269|91782|CHMP7
16270|91801|ALKBH8
16271|91807|MYLK3
16272|91828|EXOC3L4
16273|91833|WDR20
16274|91851|CHRDL1
16275|91860|CALML4
16276|91862|MARVELD3
16277|91869|RFT1
16278|91875|TTC5
16279|91893|FDXACB1
16280|91894|C11orf52
16281|91937|TIMD4
16282|91942|NDUFAF2
16283|91947|ARRDC4
16284|91948|LINC00923
16285|91949|COG7
16286|91966|EOLA1
16287|91975|ZNF300
16288|91977|MYOZ3
16289|91978|TPGS1
16290|92002|CCNQ
16291|92014|SLC25A51
16292|92017|SNX29
16293|92070|CTBP1-DT
16294|92086|GGTLC1
16295|92092|ZC3HAV1L
16296|92104|IFT70A
16297|92105|INTS4
16298|92106|OXNAD1
16299|92126|DSEL
16300|92129|RIPPLY1
16301|92140|MTDH
16302|92154|MTSS2
16303|92162|TMEM88
16304|92170|MTG1
16305|92181|UBTD2
16306|92196|DAPL1
16307|92211|CDHR1
16308|92235|STYXL2
16309|92241|RCSD1
16310|92249|LINC01278
16311|92255|LMBRD2
16312|92259|MRPS36
16313|92270|ATP6AP1L
16314|92283|ZNF461
16315|92285|ZNF585B
16316|92291|CAPN13
16317|92292|GLYATL1
16318|92293|TMEM132C
16319|92304|SCGB3A1
16320|92305|TMEM129
16321|92312|MEX3A
16322|92335|STRADA
16323|92340|PRR29
16324|92342|METTL18
16325|92344|GORAB
16326|92345|NAF1
16327|92346|C1orf105
16328|92359|CRB3
16329|92369|SPSB4
16330|92370|PXYLP1
16331|92399|MRRF
16332|92400|RBM18
16333|92421|CHMP4C
16334|92427|RPS2P4
16335|92482|BBIP1
16336|92483|LDHAL6B
16337|92507|RPS4XP2
16338|92521|SPECC1
16339|92552|ATXN3L
16340|92558|BICDL1
16341|92565|FANK1
16342|92579|G6PC3
16343|92591|ASB16
16344|92595|ZNF764
16345|92597|MOB1B
16346|92609|TIMM50
16347|92610|TIFA
16348|92659|MILIP
16349|92667|MGME1
16350|92675|DTD1
16351|92682|RPS15AP1
16352|92689|FAM114A1
16353|92691|TMEM169
16354|92703|TMEM183A
16355|92714|ARRDC1
16356|92715|DPH7
16357|92736|OTOP2
16358|92737|DNER
16359|92745|SLC38A5
16360|92747|BPIFB1
16361|92749|DRC1
16362|92755|TUBBP1
16363|92797|HELB
16364|92799|SHKBP1
16365|92806|CENPBD1P
16366|92815|H2AC25
16367|92822|ZNF276
16368|92840|REEP6
16369|92856|IMP4
16370|92906|HNRNPLL
16371|92912|UBE2Q2
16372|92922|CCDC102A
16373|92935|MARS2
16374|92949|ADAMTSL1
16375|92960|PEX11G
16376|92979|MARCHF9
16377|92999|ZBTB47
16378|93010|B3GNT7
16379|93034|NT5C1B
16380|93035|PKHD1L1
16381|93058|COQ10A
16382|93081|TEX30
16383|93082|NEURL3
16384|93099|DMKN
16385|93100|NAPRT
16386|93107|KCNG4
16387|93109|TMEM44
16388|93129|ORAI3
16389|93134|ZNF561
16390|93144|RPS10P5
16391|93145|OLFM2
16392|93164|HTR7P1
16393|93166|PRDM6
16394|93183|PIGM
16395|93185|IGSF8
16396|93190|CFAP107
16397|93202|TXNP1
16398|93210|PGAP3
16399|93233|ODAD1
16400|93273|LEMD1
16401|93323|HAUS8
16402|93343|MVB12A
16403|93349|SP140L
16404|93377|OPALIN
16405|93380|MMGT1
16406|93408|MYL10
16407|93426|SYCE1
16408|93429|LOC93429
16409|93432|MGAM2
16410|93436|ARMC6
16411|93474|ZNF670
16412|93487|MAPK1IP1L
16413|93492|TPTE2
16414|93517|SDR42E1
16415|93550|ZFAND4
16416|93556|EGFEM1P
16417|93587|TRMT10A
16418|93589|CACNA2D4
16419|93594|TBC1D31
16420|93611|FBXO44
16421|93621|MRFAP1
16422|93622|MRFAP1L2
16423|93624|TADA2B
16424|93627|TBCK
16425|93643|TJAP1
16426|93649|MYOCD
16427|93650|ACP4
16428|93653|ST7-AS1
16429|93654|ST7-AS2
16430|93655|ST7-OT3
16431|93659|CGB5
16432|93661|CAPZA3
16433|93663|ARHGAP18
16434|93664|CADPS2
16435|93668|HPYR1
16436|93948|RPS23P1
16437|93953|GCNA
16438|93973|ACTR8
16439|93974|ATP5IF1
16440|93978|CLEC6A
16441|93979|CPA5
16442|93986|FOXP2
16443|93993|NDUFB3P1
16444|93994|NDUFB3P2
16445|93995|NDUFB3P4
16446|93996|NDUFB3P3
16447|93997|NDUFB3P5
16448|94005|PIGS
16449|94009|SERHL
16450|94015|TTYH2
16451|94017|TRS-TGA2-1
16452|94025|MUC16
16453|94026|POM121L2
16454|94027|CGB7
16455|94030|LRRC4B
16456|94031|HTRA3
16457|94032|CAMK2N2
16458|94033|FTMT
16459|94039|ZNF101
16460|94056|SYAP1
16461|94059|LENG9
16462|94081|SFXN1
16463|94086|HSPB9
16464|94097|SFXN5
16465|94101|ORMDL1
16466|94103|ORMDL3
16467|94104|PAXBP1
16468|94107|TMEM203
16469|94115|CGB8
16470|94120|SYTL3
16471|94121|SYTL4
16472|94122|SYTL5
16473|94134|ARHGAP12
16474|94137|RP1L1
16475|94144|CDRT2
16476|94145|CDRT3
16477|94148|CDRT5
16478|94150|CDRT7
16479|94151|CDRT8
16480|94153|CDRT10
16481|94154|CDRT11
16482|94155|CDRT12
16483|94156|CDRT13
16484|94158|CDRT15P1
16485|94160|ABCC12
16486|94161|SNORD46
16487|94162|SNORD38A
16488|94163|SNORD38B
16489|94233|OPN4
16490|94234|FOXQ1
16491|94235|GNG8
16492|94236|DNAJA1P5
16493|94239|H2AZ2
16494|94240|EPSTI1
16495|94241|TP53INP1
16496|94274|PPP1R14A
16497|94297|PPP1R11P1
16498|94298|PPP1R11P2
16499|94299|TP53BP2P1
16500|94302|PPP1R14BP4
16501|94304|PPP1R1AP1
16502|94310|PPP1R2P8
16503|95681|CEP41
16504|96459|FNIP1
16505|96597|TBC1D27P
16506|96610|BMS1P20
16507|96626|LIMS3
16508|96764|TGS1
16509|103910|MYL12B
16510|103911|RPS27AP1
16511|112398|EGLN2
16512|112399|EGLN3
16513|112401|BIRC8
16514|112464|CAVIN3
16515|112476|PRRT2
16516|112479|ERI2
16517|112483|SAT2
16518|112487|DTD2
16519|112495|GTF3C6
16520|112574|SNX18
16521|112597|CYTOR
16522|112609|MRAP2
16523|112611|RWDD2A
16524|112616|CMTM7
16525|112703|GARIN5A
16526|112714|TUBA3E
16527|112724|RDH13
16528|112744|IL17F
16529|112752|IFT43
16530|112755|STX1B
16531|112770|GLMP
16532|112802|KRT71
16533|112812|FDX2
16534|112817|HOGA1
16535|112840|WDR89
16536|112846|RBM8B
16537|112849|L3HYPDH
16538|112858|TP53RK
16539|112869|SGF29
16540|112885|PHF21B
16541|112936|VPS26B
16542|112937|GLB1L3
16543|112939|NACC1
16544|112942|CFAP36
16545|112950|MED8
16546|112970|KTI12
16547|113000|RPUSD1
16548|113026|PLCD3
16549|113091|PTH2
16550|113115|MTFR2
16551|113130|CDCA5
16552|113146|AHNAK2
16553|113157|RPLP0P2
16554|113174|SAAL1
16555|113177|IZUMO4
16556|113178|SCAMP4
16557|113179|ADAT3
16558|113189|CHST14
16559|113201|GOLM2
16560|113220|KIF12
16561|113230|MISP3
16562|113235|SLC46A1
16563|113246|C12orf57
16564|113251|LARP4
16565|113263|GLCCI1
16566|113277|TMEM106A
16567|113278|SLC52A3
16568|113402|SFT2D1
16569|113419|TEX261
16570|113444|SMIM12
16571|113451|AZIN2
16572|113452|TMEM54
16573|113457|TUBA3D
16574|113510|HELQ
16575|113540|CMTM1
16576|113612|CYP2U1
16577|113622|ADPRHL1
16578|113655|MFSD3
16579|113675|SDSL
16580|113691|TUBA3FP
16581|113730|KLHDC7B
16582|113746|ODF3
16583|113763|ZBED10P
16584|113791|PIK3IP1
16585|113802|HENMT1
16586|113828|FAM83F
16587|113829|SLC35A4
16588|113835|ZNF257
16589|113878|DTX2
16590|114026|ZIM3
16591|114034|TOE1
16592|114036|LINC00310
16593|114038|LINC00313
16594|114041|B3GALT5-AS1
16595|114042|LINC00334
16596|114043|TSPEAR-AS2
16597|114044|MCM3AP-AS1
16598|114049|BUD23
16599|114088|TRIM9
16600|114112|TXNRD3
16601|114131|UCN3
16602|114132|SIGLEC11
16603|114134|SLC2A13
16604|114181|FAM8A5P
16605|114182|FAM8A6P
16606|114184|SIGLEC18P
16607|114185|SIGLEC26P
16608|114186|SIGLEC27P
16609|114187|SIGLEC28P
16610|114188|SIGLEC29P
16611|114189|SIGLEC31P
16612|114190|SIGLEC30P
